0.199219;0.0078125;0.99999999999999967;1.0000000000000002;1.0000000000000002;7.1054273576010019e-14;0.0;0.99999999999999989;0.99999999999999867;0.0
0.207031;0.0078125;1.0000000000000002;1.0000000000000002;0.99999999999999978;0.0;-5.6843418860808015e-14;1.0000000000000007;0.99999999999999989;0.0
0.214844;0.0078125;1.0000000000000002;0.99999999999999978;1.0000000000000007;-5.6843418860808015e-14;1.1368683772161603e-13;0.99999999999999889;1.0000000000000007;0.0
0.222656;0.0078125;0.99999999999999978;1.0000000000000007;0.99999999999999889;1.1368683772161603e-13;-2.2737367544323206e-13;1.0000000000000018;0.99999999999999845;0.0
0.230469;0.0078125;1.0000000000000007;0.99999999999999889;1.000000000000002;-2.2737367544323206e-13;3.979039320256561e-13;0.99999999999999667;1.0000000000000013;0.0
0.238281;0.0078125;0.99999999999999889;1.000000000000002;0.999999999999998;3.979039320256561e-13;-5.1159076974727213e-13;1.000000000000004;0.99999999999999667;0.0
0.246094;0.0078125;1.000000000000002;0.999999999999998;1.0;-5.1159076974727213e-13;2.5579538487363607e-13;0.99999999999999778;1.0000000000000047;0.0
0.253906;0.0078125;0.999999999999998;1.0;1.0000000000000042;2.5579538487363607e-13;5.4001247917767614e-13;0.999999999999995;0.99999999999999734;0.0
0.261719;0.0078125;1.0;1.0000000000000042;0.99999999999985167;5.4001247917767614e-13;-1.9525714378687553e-11;1.0000000000000158;0.9999999999999909;0.0
0.269531;0.0078125;1.0000000000000042;0.99999999999985167;0.99999999999601363;-1.9525714378687553e-11;-4.9126924750453327e-10;0.99999999999988898;0.99999999999998246;0.0
0.277344;0.0078125;0.99999999999985167;0.99999999999601363;1.0000000002142342;-4.9126924750453327e-10;2.793223075059359e-08;0.99999999997685141;0.99999999999603728;0.0
0.285156;0.0078125;0.99999999999601363;1.0000000002142342;1.0000000107888685;2.793223075059359e-08;1.3535531877550966e-06;0.99999999936951278;0.99999999987052379;0.0
0.292969;0.0078125;1.0000000002142342;1.0000000107888685;1.0000000003782106;1.3535531877550966e-06;-1.3325642100880941e-06;1.0000000151400297;1.0000000015000283;0.0
0.300781;0.0078125;1.0000000107888685;1.0000000003782106;0.99999212750910527;-1.3325642100880941e-06;-0.0010077272454793729;1.0000006691539418;1.0000001446898037;0.0
0.308594;0.0078125;1.0000000003782106;0.99999212750910527;0.99998303724416915;-0.0010077272454793729;-0.0011635539118231009;0.99999502476254298;0.99999821857176596;0.0
0.316406;0.0078125;0.99999212750910527;0.99998303724416915;1.0013374208633787;-0.0011635539118231009;0.17336110325882714;0.99981463469448761;0.99995808061600167;0.0
0.324219;0.0078125;0.99998303724416915;1.0013374208633787;0.99524443602048163;0.17336110325882714;-0.77990205989082995;1.0011538653704282;1.0001294067884321;0.0
0.332031;0.0078125;1.0013374208633787;0.99524443602048163;0.942809969096298;-0.77990205989082995;-6.7116117662955048;1.0122322148234164;1.0032816144699406;1.0
0.339844;0.0078125;0.99524443602048163;0.942809969096298;2.1818280061064077;-6.7116117662955048;158.59430873729406;0.85481900576459025;0.98477060153264562;1.0
0.347656;0.0078125;0.942809969096298;2.1818280061064077;4.180709239778265;158.59430873729406;255.85679790999774;3.2036846140878041;0.9272137400267243;1.0
0.355469;0.0078125;2.1818280061064077;4.180709239778265;4.0577349719260312;255.85679790999774;-15.740706285085935;3.9271046958846529;3.1549523681835341;1.0
0.363281;0.0078125;4.180709239778265;4.0577349719260312;3.9886911785103583;-15.740706285085935;-8.8376055572061318;4.0609732149501427;3.9020212744480243;1.0
0.371094;0.0078125;4.0577349719260312;3.9886911785103583;3.9906540383164248;-8.8376055572061318;0.25124605517652299;4.0207375066359576;4.0744001819666726;1.0
0.378906;0.0078125;3.9886911785103583;3.9906540383164248;3.9967769661650885;0.25124605517652299;0.78373476462894587;4.0019849980547022;4.0291770066643604;1.0
0.386719;0.0078125;3.9906540383164248;3.9967769661650885;3.9991138206032111;0.78373476462894587;0.29911736807969191;3.9990952608765458;4.0044590792258594;1.0
0.394531;0.0078125;3.9967769661650885;3.9991138206032111;3.9997575498846509;0.29911736807969191;0.082397348024301209;3.999387783239531;3.999597191528264;0.0
0.402344;0.0078125;3.9991138206032111;3.9997575498846509;3.9999251035827026;0.082397348024301209;0.02144687335061235;3.9997523390831304;3.9994609347290822;0.0
0.410156;0.0078125;3.9997575498846509;3.9999251035827026;3.9999774217167126;0.02144687335061235;0.0066967211532755755;3.9999184454346488;3.9997670552549098;0.0
0.417969;0.0078125;3.9999251035827026;3.9999774217167126;3.9999878203304005;0.0066967211532755755;0.0013310225520513086;3.9999817278355501;3.9999317260885916;0.0
0.425781;0.0078125;3.9999774217167126;3.9999878203304005;3.9999955831045986;0.0013310225520513086;0.00099363509735894695;3.9999934723522235;3.999982220292166;0.0
0.433594;0.0078125;3.9999878203304005;3.9999955831045986;3.9999985964955771;0.00099363509735894695;0.00038571404525100661;3.9999991198477614;3.9999986691729075;0.0
